wavelength,throughput
654.5,0.694818677
654.75,0.694581387
655.0,0.694344096
655.25,0.694249698
655.5,0.694155299
655.75,0.694060901
656.0,0.693966502
656.25,0.693763816
656.5,0.693561129
656.75,0.693358442
657.0,0.693155756
657.25,0.693163371
657.5,0.693170986
657.75,0.693178601
658.0,0.693186216
658.25,0.692932777
658.5,0.692679337
658.75,0.692425897
659.0,0.692172458
659.25,0.692177256
659.5,0.692182055
659.75,0.692186854
660.0,0.692191652
660.25,0.691977942
660.5,0.691764232
660.75,0.691550522
661.0,0.691336812
661.25,0.691192684
661.5,0.691048557
661.75,0.69090443
662.0,0.690760303
662.25,0.690461575
662.5,0.690162847
662.75,0.68986412
663.0,0.689565392
663.25,0.689471949
663.5,0.689378506
663.75,0.689285064
664.0,0.689191621
664.25,0.689117715
664.5,0.689043808
664.75,0.688969902
665.0,0.688895996
665.25,0.688874969
